t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
372.0,11534.0,31028.0,33948.0,34364.0,34125.0,31876.0,13172.0,9614.0,11702.0,25772.0,33529.0,35621.0,31630.0,15761.0,23020.933333333334,10134.86799760554,9,3.58,4.0,41.12,6.0,65.27
1441.0,21285.0,34947.0,35098.0,34802.0,33803.0,26816.0,11186.0,14033.0,16414.0,25936.0,30386.0,29188.0,29263.0,26536.0,25579.3,8114.587244175353,4,9.33,4.0,36.92,5.0,49.61
1418.0,21721.0,34372.0,35680.0,33072.0,35479.0,31128.0,16320.0,21820.0,23838.0,29710.0,26576.0,23848.0,22324.0,27385.0,26191.6,6655.933706600949,9,0.02,4.0,33.73,6.0,34.99
1451.0,22036.0,33884.0,34521.0,34373.0,34429.0,28143.0,12414.0,15549.0,24533.0,32256.0,32427.0,34139.0,30959.0,27383.0,26757.166666666668,7948.228683521604,8,2.18,4.0,27.83,5.0,38.88
1299.0,19304.0,29986.0,31771.0,31851.0,33001.0,34889.0,19392.0,19760.0,25134.0,33920.0,32311.0,33591.0,32928.0,29506.0,27024.133333333335,7654.082317009372,5,4.45,4.0,14.26,5.0,28.26
553.0,15285.0,28484.0,32213.0,34617.0,34466.0,29988.0,15032.0,7841.0,8685.0,20049.0,32838.0,33564.0,33604.0,23056.0,23535.166666666668,8757.652505412369,9,7.24,5.0,41.98,5.0,64.23
1397.0,21895.0,33615.0,34261.0,34489.0,34095.0,30288.0,24749.0,30642.0,31591.0,34682.0,34036.0,28123.0,29609.0,29923.0,27257.866666666665,8342.21683460431,9,9.85,4.0,24.51,5.0,35.24
1384.0,21526.0,34360.0,34898.0,34895.0,35286.0,29787.0,8392.0,7945.0,11552.0,27947.0,31330.0,31962.0,25854.0,4722.0,24352.766666666666,9522.216015484817,4,5.38,4.0,42.2,5.0,55.62
548.0,14788.0,29302.0,28917.0,30772.0,32597.0,32237.0,16393.0,13537.0,15526.0,18740.0,22944.0,28575.0,34688.0,29400.0,21723.7,7356.4669470699955,9,9.06,4.0,34.0,5.0,49.12
1484.0,22091.0,35705.0,34836.0,33247.0,31749.0,27039.0,10568.0,13017.0,15591.0,27140.0,34179.0,30896.0,30963.0,20987.0,24805.866666666665,8751.36399552791,4,5.15,4.0,42.19,6.0,42.32
1382.0,22230.0,35874.0,36537.0,34997.0,34924.0,26418.0,7967.0,9784.0,11083.0,23918.0,30088.0,30550.0,29952.0,25808.0,23963.066666666666,9220.53966943126,4,0.18,4.0,51.09,6.0,54.85
1397.0,21978.0,35115.0,35633.0,33687.0,34374.0,27006.0,14847.0,29779.0,33165.0,36258.0,34546.0,32148.0,25102.0,27547.0,26959.533333333333,7972.809286290219,8,1.92,4.0,31.21,6.0,32.9
1406.0,21799.0,35801.0,35524.0,35237.0,33088.0,26168.0,5182.0,8864.0,10070.0,17358.0,31000.0,35848.0,33675.0,23410.0,22376.433333333334,9931.938359599746,4,5.61,4.0,59.38,5.0,72.58
1367.0,21848.0,34346.0,35580.0,35670.0,36158.0,24922.0,8525.0,12489.0,15275.0,25824.0,29475.0,30301.0,27358.0,23722.0,24034.433333333334,8181.015347267246,4,3.12,4.0,45.47,5.0,60.93
1412.0,21932.0,34750.0,35593.0,35270.0,31675.0,28535.0,17188.0,19832.0,30495.0,31167.0,32252.0,34429.0,26153.0,27285.0,27091.3,9382.222633434645,8,3.97,4.0,29.83,5.0,42.71
556.0,14496.0,29343.0,30202.0,31921.0,32334.0,27658.0,12650.0,17564.0,27065.0,30703.0,30389.0,27288.0,28545.0,21481.0,26260.233333333334,6708.116624325754,5,0.88,4.0,13.37,5.0,31.98
828.0,21323.0,34060.0,34803.0,34871.0,34749.0,22523.0,13105.0,11586.0,15712.0,25556.0,31056.0,34805.0,32118.0,22504.0,25034.9,8280.94392103541,4,9.11,4.0,37.53,5.0,51.03
1017.0,16279.0,30956.0,30816.0,31400.0,34852.0,32942.0,13241.0,11398.0,17065.0,28579.0,32288.0,32884.0,30995.0,23170.0,24313.566666666666,7794.835083495282,9,4.96,4.0,27.03,5.0,41.7
1266.0,16819.0,31482.0,31680.0,33931.0,34340.0,30853.0,16991.0,21744.0,31610.0,33563.0,35306.0,31182.0,31279.0,29179.0,26902.366666666665,7603.157127068261,5,5.86,4.0,17.39,5.0,31.97
1268.0,19464.0,34568.0,35834.0,35036.0,35018.0,31446.0,11760.0,10050.0,5903.0,22140.0,32427.0,33880.0,34041.0,27280.0,24671.633333333335,8741.58539199587,4,7.65,4.0,42.68,6.0,51.43
1396.0,21645.0,35894.0,35662.0,35082.0,35292.0,26717.0,15935.0,23210.0,34312.0,33971.0,36980.0,29047.0,18628.0,20287.0,26370.966666666667,8029.696488590892,8,7.15,4.0,35.67,5.0,47.35
1410.0,22235.0,35115.0,35467.0,34070.0,33617.0,32867.0,23123.0,25147.0,30899.0,28648.0,31207.0,25983.0,28002.0,31094.0,27183.266666666666,7765.320190579538,9,5.54,4.0,29.83,6.0,32.49
1397.0,21914.0,35460.0,36117.0,34722.0,35415.0,27962.0,14443.0,23235.0,32320.0,31777.0,31905.0,29748.0,25705.0,24461.0,27240.0,8730.276177380263,8,3.29,4.0,31.38,6.0,35.04
1421.0,21872.0,32798.0,34453.0,33960.0,33872.0,24853.0,10430.0,12403.0,15699.0,26129.0,30115.0,31899.0,33459.0,30842.0,25315.8,8394.682786939202,8,1.83,4.0,32.82,5.0,46.41
1400.0,21868.0,35526.0,35947.0,36594.0,32319.0,23681.0,12825.0,12719.0,23738.0,27625.0,31629.0,34541.0,31624.0,17562.0,25963.333333333332,8361.293752896272,4,8.77,4.0,37.64,5.0,50.86
1503.0,18978.0,31945.0,32396.0,31845.0,32403.0,31180.0,16622.0,16694.0,24012.0,33206.0,31887.0,31404.0,26390.0,21233.0,26657.6,7429.605775095562,5,8.0,4.0,20.68,5.0,33.71
1584.0,21963.0,35028.0,34778.0,35106.0,35255.0,30143.0,15975.0,19198.0,27368.0,32416.0,33666.0,34795.0,29828.0,25115.0,27055.366666666665,7810.22687883578,8,7.63,4.0,29.01,5.0,38.92
1393.0,19228.0,31638.0,32296.0,33802.0,35499.0,29248.0,13868.0,17826.0,25230.0,32975.0,34003.0,33707.0,21790.0,24898.0,26774.1,7648.38814979993,5,9.21,4.0,19.4,5.0,32.23
1409.0,21487.0,35877.0,35836.0,36711.0,34662.0,23710.0,11743.0,24027.0,31611.0,28853.0,32752.0,27168.0,26302.0,28685.0,25315.366666666665,7719.35183584448,4,6.57,4.0,41.64,5.0,54.68
1594.0,17844.0,31262.0,31291.0,31510.0,33529.0,35503.0,22060.0,16283.0,13692.0,10564.0,9248.0,22369.0,30356.0,34852.0,22816.8,9253.3626731043,10,4.09,4.0,37.08,5.0,51.56
1378.0,21272.0,34393.0,35021.0,34893.0,34608.0,27348.0,9045.0,11626.0,14447.0,24438.0,32185.0,33045.0,31616.0,21026.0,23968.4,9221.94822728184,4,3.97,4.0,44.8,5.0,59.3
1404.0,21538.0,33462.0,33869.0,31412.0,31240.0,29300.0,16128.0,8480.0,7627.0,11518.0,29755.0,31840.0,32761.0,21227.0,22612.1,7820.32472620756,4,0.19,4.0,48.88,6.0,48.41
1390.0,17411.0,31938.0,33790.0,34906.0,34025.0,27039.0,21096.0,25163.0,32939.0,32370.0,32927.0,33886.0,29986.0,31760.0,26902.366666666665,7418.039464635443,5,9.7,4.0,22.16,5.0,43.84
